x,y
38.79512129,8.90989011
38.79515212,9.05930131
38.79517066,9.00057621
38.79518246,9.05170692
38.79519826,9.05261309
38.79519935,9.00905344
38.79523345,8.87122989
38.79532343,9.0250542
38.7953496,8.87534238
38.79535375,8.94719751
38.79537964,8.8631752
38.79539306,8.86667811
38.79546527,8.99482695
38.79549177,9.05595311
38.79551519,9.06677954
38.79551684,8.90603144
38.79552709,9.05551942
38.79554003,8.98105863
38.79555712,8.89559064
38.79559812,8.95662667
38.79562931,9.00066315
38.79565825,8.98659388
38.79566365,8.98832802
38.79568513,9.07315886
38.7956871,8.92176513
38.79577219,8.8895635
38.79582434,8.99421015
38.79583958,8.88669083
38.79585852,8.92280507
38.79586136,9.0726923
38.795869,8.99812459
38.79587248,8.98291024
38.79591846,9.05540826
38.79592999,8.91577217
38.79595145,8.91780568
38.79596311,9.0890675
38.79599212,8.90253264
38.7961001,9.07969278
38.79611576,9.04767088
38.79615701,8.90783601
38.79615834,9.06340318
38.79616716,9.05946463
38.79618196,9.03980874
38.79620491,8.86384092
38.7962397,8.90469649
38.79629316,9.0291904
38.79633745,8.95320993
38.79634695,9.06145343
38.79635186,8.85151886
38.79635387,9.06989794
38.796356,9.06353795
38.79636026,8.88113877
38.79636648,8.98424318
38.79636753,8.90515785
38.79640839,8.84340402
38.7964432,8.98637815
38.7964954,8.94380872
38.79650081,8.87395814
38.79652334,8.97681758
38.79652743,9.06620743
38.79652921,8.97677662
38.79657453,9.009822
38.7965754,8.9020437
38.79659776,8.85265463
38.79663763,8.98369152
38.79672083,8.95505307
38.79680231,8.89291499
38.79682105,9.04183173
38.79687527,9.01148982
38.79687757,9.06662578
38.79687764,9.0306393
38.79694714,8.99391125
38.79697284,8.87445757
38.79697955,9.03676042
38.79711604,8.94217321
38.79717538,9.08101889
38.7972079,9.00350342
38.79730033,8.98147882
38.79731583,8.85745097
38.79735245,9.08656762
38.79735493,9.03852239
38.79735989,8.99488393
38.79738839,8.95321189
38.79739083,9.077316
38.79739088,9.05851676
38.79739905,9.05095373
38.79740801,9.05942013
38.79741775,8.98952743
38.79743215,8.98498776
38.79745917,8.90416328
38.79749867,9.08375882
38.79752376,9.00704955
38.79759084,8.89202934
38.79761754,8.979659
38.79762055,8.9051401
38.79769903,8.9686087
38.7978099,9.07665421
38.79781465,8.96767193
38.79781804,9.08962801
38.79781818,8.91146302
38.7978203,8.96729781
38.79785953,9.08850711
38.7978723,8.97313323
38.79788045,8.92868613
38.79801745,9.02624806
38.79803324,9.066462
38.79804533,9.00911349
38.79804671,8.91792611
38.79809014,8.97631308
38.79809488,9.00401478
38.79812048,8.95069793
38.79815924,9.02160714
38.79815966,8.89722804
38.79816347,9.09046183
38.7981812,8.8438828
38.79819179,9.03386391
38.79822253,8.84684929
38.79822296,8.96148453
38.79823634,8.95314758
38.79824456,9.00049153
38.79825245,9.00340705
38.79829224,8.96654821
38.79829422,9.08724897
38.79830067,8.98098642
38.79830504,8.843643
38.79833491,8.94975176
38.79835837,8.91306904
38.79839199,9.05684091
38.79839775,8.84101195
38.79839846,8.96072485
38.79842753,8.98094388
38.79843447,8.92262303
38.79846947,8.98519957
38.79849193,8.95048679
38.79855634,8.87055229
38.79860087,8.90726708
38.79865151,8.89009238
38.79867074,8.87551523
38.79872328,9.05076804
38.79880403,9.0196591
38.79885556,9.07071391
38.79889529,8.91867864
38.79891995,9.04940718
38.79892473,9.03495344
38.79893836,9.01240806
38.79894725,9.07244807
38.79895472,8.84595445
38.79897603,8.84767579
38.79899322,8.93493374
38.79902574,9.07708756
38.79903592,9.03457446
38.79905582,9.07504497
38.79909011,9.07589357
38.79911414,9.08709378
38.79914206,8.99504887
38.79915488,9.08631079
38.79920143,8.94088305
38.79920552,9.08119427
38.7992796,8.91018281
38.79930556,8.94537792
38.7993203,8.85865324
38.7993276,8.90937812
38.79937127,8.9828346
38.79937987,9.00348539
38.79943269,9.06670472
38.79943791,8.83784296
38.79946361,8.95173734
38.79948872,8.99822291
38.79950147,9.04124856
38.79950809,9.01384032
38.79953376,8.99914378
38.7995417,9.03434699
38.79954528,9.04761128
38.79957398,9.08422787
38.79959466,9.08509553
38.79959843,8.859947
38.79965514,9.03895787
38.799666,8.87183602
38.79967862,8.85308972
38.79968085,8.94181678
38.79972282,8.91483782
38.7997357,8.93319705
38.79974215,8.94797057
38.79978897,8.90924552
38.79980381,8.8814118
38.79980964,8.88587702
38.79982587,8.87218568
38.79984215,8.94085843
38.79984259,8.97828921
38.7998427,8.85915888
38.79984486,9.04515847
38.79990101,8.91035697
38.7999644,9.04338734
38.80002182,8.88271085
38.80004165,8.92457035
38.80010231,8.93076094
38.80010875,8.96461527
38.80025762,9.00034361
38.80038755,8.89524308
38.80039875,9.06023767
38.80039971,9.01331059
38.80041817,8.93316884
38.80050741,8.91584408
38.80050807,8.91667486
38.80050901,8.91477173
38.80052191,8.8638239
38.80055627,8.86806845
38.80057664,8.93946604
38.80059419,8.91379776
38.80061047,9.00341037
38.80062135,9.07155731
38.80063252,8.83722364
38.80064165,8.92983037
38.80065138,8.93587943
38.80066291,8.95972128
38.80067226,9.01988918
38.80073229,8.98513785
38.80074538,8.84775666
38.80078415,8.95781018
38.80081132,8.91349316
38.80081965,8.89994062
38.80082844,8.88004699
38.80083915,8.93392075
38.80084409,9.00762612
38.80085714,9.02078696
38.80086742,8.86495949
38.80089129,8.94612955
38.80090252,8.96565065
38.80092131,9.05151445
38.80092174,8.9499395
38.80092203,9.03811526
38.8009228,8.96149034
38.80096698,8.87744338
38.80102346,9.04469878
38.801145,9.03264827
38.80115737,8.88573858
38.80115831,9.05062731
38.80116661,8.93353563
38.80117086,9.03475504
38.80118908,9.02596703
38.80119093,8.98262842
38.80129818,8.99180745
38.80137358,9.0573215
38.8014015,8.92977948
38.80142686,8.96464535
38.80147914,9.01170351
38.80150112,9.08174413
38.80150446,8.978681
38.80152094,8.85122632
38.80154075,9.08208929
38.80156074,9.04205301
38.80156685,8.99897693
38.80156872,8.9016108
38.80159513,8.99283856
38.80160729,8.99646952
38.80161932,9.08400324
38.80163073,8.89137593
38.80163517,8.92637927
38.80165369,8.87321002
38.80166518,8.9259552
38.80176035,9.0318617
38.80180439,8.91555323
38.80183668,8.94897092
38.80191146,9.04308566
38.80198912,8.89689893
38.80200395,8.86202063
38.80200591,8.85785841
38.8020276,9.00052067
38.80202868,9.04275701
38.8020382,9.08859316
38.80203994,8.85273666
38.80207064,9.03991885
38.80209726,8.94001247
38.80215401,8.89442612
38.80215908,8.91246417
38.80219738,9.05516451
38.80221468,9.05439509
38.80223458,9.01852713
38.80224946,9.00559292
38.8022811,8.93819538
38.80235276,9.03264246
38.80236835,8.89426144
38.80238229,8.96051867
38.80241436,8.94382754
38.80246611,8.87032472
38.80248081,8.85726254
38.80248272,9.03921868
38.80252499,8.97821808
38.80253022,8.96962027
38.80255685,8.96422046
38.80257942,9.04031545
38.80259372,8.96537194
38.80264279,8.87696962
38.80270915,8.87065779
38.80273283,9.08665493
38.80275193,8.85657797
38.80276723,9.02989777
38.80288923,9.07158729
38.80306594,8.97646274
38.80309046,9.00921809
38.80311195,8.88567076
38.80315913,8.94437042
38.80319704,9.05883981
38.80320516,8.83694404
38.80322204,9.08293395
38.80324624,8.93151579
38.80325353,8.94424246
38.80327348,9.03321794
38.80329433,9.0656107
38.8033617,9.06837622
38.80337506,9.05522615
38.80338262,8.88395677
38.8034352,8.95864397
38.80344819,8.93712918
38.80349497,8.87333131
38.80352637,8.89986774
38.80353831,8.89423939
38.80356704,8.92398262
38.8035832,9.03195447
38.80358585,8.93079181
38.80359967,8.97183587
38.80360489,8.94828255
38.80360565,9.09118823
38.80361321,8.84857068
38.80365429,9.06192905
38.8036578,8.98008613
38.80367616,8.95357124
38.80374018,9.0159246
38.80379957,9.00740085
38.80383215,8.90874126
38.80383486,9.08764867
38.80385093,8.95515434
38.80385511,8.84833161
38.80385635,8.9916194
38.80385831,9.04043628
38.80392293,9.06818112
38.80394053,8.87833909
38.80398783,9.0451739
38.80400047,8.87231766
38.80404994,8.92442419
38.80405664,9.0727722
38.80407187,8.8429761
38.80409188,8.90721383
38.80410772,8.91120358
38.8041081,8.94776293
38.80410963,8.93184174
38.8041163,8.86552543
38.8041818,9.08391424
38.80422493,8.98992333
38.80423628,8.89849274
38.8042459,9.07247216
38.80426097,8.91536583
38.8042906,9.03220419
38.80429578,9.00808795
38.80432239,8.84291426
38.80433772,8.85408221
38.80436862,8.88371814
38.80439456,8.87904825
38.80440762,8.98450868
38.80443968,8.92609583
38.80447977,9.02806203
38.80448189,8.99349683
38.80449106,9.06923881
38.80455663,8.86826479
38.80458738,8.86695078
38.80459212,8.87159209
38.80459385,9.01275739
38.80464749,8.86277608
38.80466598,8.86590004
38.8046692,9.06498993
38.804734,8.84282676
38.80476213,8.88932654
38.80481492,8.96985096
38.80481802,9.06736219
38.80482228,8.97293505
38.80482547,8.94679988
38.80484283,9.04424917
38.80484579,9.02743844
38.80488662,8.93110053
38.80489328,8.98436765
38.80493245,9.01003007
38.8049646,8.85368148
38.80497798,8.85669993
38.80498973,9.00767198
38.80499638,8.95178124
38.80502837,8.91334704
38.80505567,9.01606713
38.80508883,8.86864268
38.80510922,8.8623125
38.80515067,8.90368635
38.80516099,8.99473267
38.80516474,8.86203537
38.80521449,8.88707045
38.80522469,8.87576524
38.80524338,9.06802614
38.80533475,9.0605372
38.80534099,8.86038231
38.80534358,8.86956859
38.80535727,9.0640547
38.80538359,9.04259003
38.80538957,9.05702789
38.80541575,8.8708767
38.80546052,8.89866608
38.80550608,8.95197603
38.80557293,9.00365911
38.80559819,9.00424225
38.80560298,8.91021443
38.80560831,8.8400443
38.80569793,8.86050574
38.80576519,8.92005597
38.80579725,8.86657127
38.80583867,9.02489244
38.80584078,8.89905556
38.80586434,8.90171621
38.80589,9.0114072
38.80589941,8.84893291
38.8059122,9.04940853
38.80593447,8.93571208
38.80596984,8.94168477
38.80597989,8.89022301
38.80600378,9.01030697
38.80603387,8.87918456
38.80606363,8.98665398
38.80606654,9.07970298
38.8060888,8.84588501
38.8060893,9.08215485
38.80609025,9.03787154
38.80615147,8.86628668
38.80617485,8.84400117
38.80618415,8.9418672
38.80620886,9.08049971
38.80621568,8.97042763
38.806257,8.98011863
38.80632401,8.9391826
38.80634036,8.89752633
38.80634204,9.03611814
38.80635407,9.07461646
38.80638153,8.91425994
38.80639451,8.9828226
38.80642017,9.07965948
38.80644869,9.0175915
38.80647645,8.907879
38.80650515,9.01876674
38.80657196,8.95859759
38.80664136,8.87507841
38.80664469,8.96698917
38.80665881,8.894647
38.80666213,8.8851496
38.80672867,8.9832932
38.80673262,9.05706488
38.80674717,8.98833816
38.80674817,8.92338879
38.80675667,8.94660804
38.80681224,9.08162636
38.80681597,8.99631857
38.80681707,8.91377019
38.80682392,9.06327526
38.80683789,8.98900511
38.80688022,8.93804008
38.80690175,8.84698975
38.80690397,8.93386823
38.80693664,8.9843072
38.80693843,8.8713208
38.80694933,8.99427869
38.80703797,9.00982326
38.80707362,8.9456814
38.80710187,8.88903417
38.8071408,8.85278757
38.80715764,8.97272617
38.80716829,8.96171214
38.80719249,8.86670932
38.80719366,8.99653776
38.80729703,8.96425899
38.80730577,8.85311566
38.80730813,9.09077579
38.80740892,8.86368777
38.80742556,9.00802626
38.80745435,8.975972
38.80745609,8.96328782
38.80747979,8.86872747
38.80748083,9.00712696
38.80759439,8.96560786
38.80759867,8.89375537
38.80764414,8.88792884
38.80771151,8.92696187
38.80773171,8.86541577
38.80774677,8.98298772
38.80777257,8.92338377
38.80778062,8.86511938
38.80782188,8.98617989
38.80783483,9.01248166
38.80785823,8.91580845
38.807894,8.9811025
38.80792455,8.89339147
38.80795862,9.01004484
38.80796962,8.99444077
38.80797247,8.97806478
38.80802748,9.01922318
38.80805209,9.03259182
38.80806148,8.96520865
38.80807097,8.91626365
38.80810722,8.94628491
38.80811509,9.00173001
38.80811689,8.87319544
38.80812802,9.07386652
38.80814275,8.89688461
38.80819513,8.92169304
38.80831696,8.88339557
38.80835001,8.86539434
38.80838353,9.0892202
38.80846289,8.89821623
38.80848986,8.88430257
38.80853897,9.07385682
38.80854819,8.89121286
38.80855802,8.86065836
38.80856516,9.04805352
38.80858949,9.07589624
38.80862147,8.84459066
38.80863191,8.87226728
38.80865164,8.93644831
38.80867673,8.94434601
38.80871809,9.07212085
38.80871997,8.99124211
38.80874464,8.87875472
38.80881366,9.0457401
38.80882417,8.95762101
38.80885696,9.0487919
38.80886966,9.03408859
38.80890616,9.01301129
38.80894374,8.894495
38.8089914,8.96099977
38.80902804,8.88138578
38.80904102,9.02311044
38.80904135,8.94965194
38.80906064,8.96451846
38.80910203,8.97907736
38.8091097,9.04597346
38.80913666,8.96001791
38.80915303,8.89756417
38.80919046,8.86725348
38.80924528,8.92977302
38.80925689,8.9449541
38.80937627,8.95031582
38.80941291,9.00854756
38.80943621,8.87606301
38.80947236,9.08933818
38.80947344,8.92921154
38.80948047,8.8842203
38.80948593,8.89624759
38.80948988,8.90423775
38.80950107,8.94296773
38.8095165,8.83954325
38.80953385,8.90953814
38.80955106,8.98537375
38.80956948,8.84224174
38.80957078,8.85584626
38.80960858,8.91704119
38.80961479,9.0211102
38.80964198,9.06760333
38.80964224,9.02568697
38.8096959,8.84052899
38.80971581,8.92058886
38.80973528,8.95827346
38.80973903,8.90919134
38.80975063,9.01743934
38.8097876,8.86471026
38.8097882,8.86988403
38.80979533,8.9783464
38.80979793,8.93187698
38.80980289,8.89585234
38.80982535,9.03665492
38.80982546,8.99868975
38.80982576,8.97569629
38.80985061,8.93550469
38.80986782,8.96998383
38.80990485,9.01287014
38.8099082,9.02546889
38.80992633,9.04522358
38.80993419,8.84607985
38.80993655,8.95842123
38.80993905,8.94128831
38.80996358,9.01222998
38.81003591,9.00727491
38.81005949,8.84815219
38.81012933,8.9082732
38.810179,8.93911924
38.81024542,9.02540923
38.81030943,8.89390964
38.81032597,8.90020821
38.81033588,8.98003948
38.81035666,9.07778875
38.81038052,9.01500405
38.81041734,8.91114889
38.81043602,8.87172306
38.81044801,9.0263683
38.8104746,8.85171422
38.81048094,8.90768674
38.81053759,8.95671756
38.81054247,8.87665132
38.81055691,9.0401676
38.81058477,8.87593607
38.81063773,9.02741883
38.81064097,9.01864873
38.81068546,8.84213493
38.81070341,8.91221571
38.81071457,8.96768394
38.81077216,8.95789175
38.81078501,9.04804186
38.81079014,9.01376144
38.81083404,9.01510035
38.8108375,9.05918762
38.81084069,8.85051755
38.81085153,8.95448192
38.8108579,9.02601532
38.8108585,8.97958046
38.81090144,8.95603784
38.81093843,8.88925323
38.81098866,9.01322394
38.81098935,8.86057747
38.81099513,8.84067261
38.81101852,8.963412
38.81103136,8.96833168
38.81109242,8.85606828
38.81112901,9.08465494
38.81117923,8.91511458
38.81119614,9.02318264
38.81122782,8.97930403
38.81123806,8.91974599
38.81127478,9.07884726
38.81128159,9.0295865
38.81139771,8.84390036
38.81141256,8.93310601
38.81148443,9.0473688
38.81152172,8.97988735
38.8115464,8.90489091
38.81157351,9.05476701
38.81162506,9.05483974
38.81163317,8.91045502
38.81165222,8.98709415
38.81167043,9.00231797
38.81173173,8.93179604
38.81175581,8.89881654
38.81178012,9.08004736
38.81180468,9.05483029
38.81183188,8.92517651
38.81184348,8.92809946
38.8118614,8.98826303
38.81186916,8.88100642
38.81191042,8.85313
38.8119586,8.83765705
38.81205389,8.93375474
38.81206308,8.96170912
38.81208439,9.00860102
38.81214317,9.03921631
38.81216242,8.86947472
38.81217884,8.94747658
38.81219247,9.06177851
38.81222959,8.95514688
38.81228001,8.87510259
38.81228932,9.01162229
38.81238876,9.08744911
38.81242673,8.9202615
38.81243847,9.04834523
38.81248162,8.87297318
38.81249586,9.0268101
38.812538,8.9718233
38.81255382,8.94635852
38.81258422,9.02002428
38.81260306,8.84573126
38.81265375,9.06359497
38.81265472,8.94667632
38.8126908,9.06507211
38.81273158,8.94893425
38.8127572,8.95524581
38.81281116,8.89464493
38.81282423,9.02186412
38.81286526,9.03934663
38.81287519,8.9894347
38.81289615,8.85665063
38.81290087,8.98720907
38.81291738,8.93820837
38.81293612,8.96873153
38.81298919,8.87391173
38.81299937,8.93041437
38.81303263,8.88942128
38.81308957,8.94564557
38.813093,9.02387249
38.8131437,8.84218482
38.81317054,8.98478268
38.81318515,8.93604652
38.81320276,9.04721198
38.81322635,9.08603183
38.81323294,8.85028374
38.81327441,9.01260365
38.81327782,9.06982999
38.81341017,8.86816277
38.81349497,8.99829771
38.81351131,9.02819714
38.81352272,9.08517798
38.81352861,8.92388434
38.8135372,8.89325117
38.8135599,8.99696835
38.81356099,9.05920995
38.81357133,8.99213574
38.81357863,9.06479482
38.81361073,8.96105462
38.81364339,8.89942577
38.81365813,9.05916026
38.8137164,8.84407959
38.81372241,8.88465844
38.8137412,8.95308058
38.81376917,8.90430154
38.81379795,8.94596807
38.81381881,8.88527872
38.81382659,9.07947251
38.81393733,8.91495836
38.8140425,9.06348114
38.81404402,8.9787408
38.81409274,8.90220505
38.81417318,8.95976474
38.81422707,8.92940477
38.81423016,8.91932628
38.81428378,9.01360437
38.81431481,9.04708326
38.81435267,9.05734562
38.81435844,8.87281566
38.81438723,8.84453476
38.8143881,8.8487883
38.8144465,8.85244024
38.81445783,8.96461483
38.81446881,9.03648736
38.81447904,8.93718789
38.81452074,9.08265364
38.81452302,8.90118659
38.81454042,8.9089007
38.81455018,9.09106408
38.81459814,8.97506795
38.81460132,8.99210177
38.81460454,8.86839134
38.81468719,8.96131314
38.81469857,9.06797542
38.81470185,9.0005403
38.81483769,8.91598195
38.81490243,9.05624745
38.81491893,8.89230249
38.81493378,8.85275219
38.81495702,8.91345122
38.8149625,9.0534548
38.81496941,9.01005327
38.81497591,9.04320015
38.81497804,9.04871595
38.81498193,9.04530945
38.81500373,9.01430293
38.81501774,8.98074035
38.81502336,9.07316251
38.81507179,8.96463742
38.81508037,9.0820808
38.81510835,8.85707409
38.8151275,8.90418177
38.81513122,8.86964385
38.81515092,8.8493146
38.81518723,8.91352651
38.8152218,9.03772201
38.81522894,8.91980284
38.8152521,8.86980357
38.81538528,8.90126004
38.81540945,9.05660638
38.81548974,8.97679653
38.81553764,9.01394272
38.81554264,8.85532389
38.81557546,8.91512257
38.81560347,9.00719539
38.81561219,9.02246703
38.81566636,8.87493766
38.81566641,8.90381584
38.8157123,9.07877928
38.81574942,8.86345773
38.81578401,8.94493348
38.81579665,9.04953347
38.81582476,8.98659982
38.81583647,9.06676369
38.815838,8.98473425
38.81589413,9.08979267
38.81589522,8.98972383
38.8159079,9.01497164
38.81591331,8.9958922
38.81595191,8.91262995
38.81596499,8.88101702
38.81597442,9.0370564
38.81606106,8.88380174
38.81606785,8.9156084
38.8161098,8.95177624
38.81611644,8.99155403
38.81611779,8.87971809
38.8161468,8.99352819
38.81615789,8.87806262
38.81615828,8.99720058
38.81616066,9.01760621
38.8161657,9.08507588
38.81619956,9.03760916
38.81621388,8.86526197
38.81624757,8.89479679
38.81626477,9.01061835
38.81628098,8.93496298
38.81629555,8.86255645
38.81635752,9.06861201
38.81636922,8.85837221
38.81637007,9.08645508
38.81638173,8.86306145
38.81639601,8.98737796
38.81642956,8.96715447
38.81644182,8.95971785
38.81644296,8.86096442
38.81653591,8.92375486
38.81661475,9.02591197
38.81667874,8.94697125
38.81668083,8.94073446
38.8167045,9.02092497
38.81670916,8.92200713
38.81671024,8.87907825
38.81671595,8.98490807
38.81672057,8.84027642
38.81675798,9.00733261
38.81677733,8.88678665
38.81680803,8.95525128
38.81682032,8.98897313
38.81690908,9.08985928
38.81693696,8.89241491
38.81696815,9.02396437
38.81698858,9.05684452
38.81703015,9.04611971
38.81706633,8.88226716
38.81707765,9.05149356
38.81710566,8.94167503
38.81715313,8.98089326
38.81717705,9.00873443
38.81717977,9.03218149
38.81728216,9.0529396
38.81731883,9.03058131
38.81732188,8.86611336
38.81738449,9.07266916
38.81742976,9.04655219
38.81745378,9.04836719
38.8174743,8.8532304
38.81747485,8.90654099
38.81752893,9.04621192
38.81753354,9.05626417
38.81753783,9.05578821
38.81757911,8.90070447
38.81761394,8.91332907
38.81763654,9.01856958
38.81763996,9.02867663
38.81768096,8.9017049
38.81769825,8.99817197
38.81770488,8.98623883
38.81771493,9.05982148
38.81772645,8.8429079
38.81774029,9.05134573
38.81774905,8.91914536
38.81779875,9.02486694
38.81780029,8.85425835
38.81781928,8.93015112
38.81796927,8.86687343
38.81799014,8.90745994
38.81799634,8.99613909
38.81801446,9.06405994
38.81801668,8.85916517
38.81804741,8.85586971
38.81804932,8.95415128
38.81805869,8.88443829
38.81811689,9.01194277
38.81815531,9.00249894
38.81815558,8.89268041
38.81818089,9.06636643
38.81819972,9.05318807
38.81823405,8.8834286
38.81823603,8.96189651
38.81825187,8.96700838
38.81829663,8.9847951
38.8183074,8.88576223
38.81834067,8.8834594
38.81835136,8.93287295
38.81836552,8.97667149
38.81842133,9.0804402
38.81844797,9.0585428
38.81846733,8.9767278
38.81850363,8.89249512
38.818505,8.93520505
38.81851572,9.00482782
38.81851847,8.90246633
38.81855222,9.08711841
38.81855743,9.00841905
38.81858136,9.03827891
38.81860568,8.93352808
38.81862038,9.05772598
38.81864274,9.06564909
38.81868844,8.97311992
38.8187154,8.87396009
38.81872127,8.86065869
38.81877422,8.96279055
38.81880123,8.85444768
38.81880274,9.07639047
38.81887914,9.00100852
38.81888093,8.9463426
38.8188982,9.07335377
38.81894287,8.85671091
38.81895286,8.96373791
38.81896069,8.87700504
38.81896997,9.01323523
38.81899365,8.96084321
38.81899828,8.99324591
38.81899868,8.86806124
38.81905004,8.88695537
38.81908408,9.00085798
38.81908912,8.90745584
38.81910758,8.88569084
38.81910977,8.9453421
38.81921781,8.88604037
38.81929292,8.93909798
38.81929813,8.9324739
38.81936348,9.01750609
38.81941372,9.05202019
38.81942329,8.9915338
38.81944803,8.8933581
38.81944973,8.9319322
38.81947086,8.98302548
38.81947948,8.87487578
38.81949065,8.84336796
38.81952482,8.8452905
38.81957151,8.94441669
38.81957327,9.07672583
38.81963886,8.89250318
38.81965076,8.99194984
38.81965506,8.87414312
38.81966791,8.95124297
38.81969172,9.02038757
38.81971126,8.85415576
38.81971882,8.91986671
38.81983434,9.05957359
38.819841,8.98468969
38.81984973,9.00361867
38.81985062,8.90706961
38.81991799,9.02185957
38.81992012,8.90357473
38.82001591,9.07694792
38.82005264,9.08194689
38.82006172,8.84339329
38.82009687,8.90242209
38.82010622,9.03928056
38.82010878,8.97869119
38.82012457,8.90682647
38.82013499,8.84517732
38.82016542,9.03187744
38.82021944,9.05000703
38.82023764,9.06600764
38.82025594,9.04609643
38.82025747,8.91653804
38.82027787,8.94771364
38.82029929,8.97772103
38.82037193,8.97420553
38.82037716,9.05206468
38.8203964,8.87555612
38.82046569,8.89198613
38.82049723,8.92713118
38.82052599,8.85889076
38.82053616,8.87160386
38.82055806,8.94301179
38.82061396,8.98736119
38.8206226,9.00686371
38.82063673,9.05523301
38.82064855,8.97711052
38.82076468,8.95444504
38.82077524,8.91599878
38.82078633,8.90211269
38.82080363,9.01263649
38.8208872,8.87205563
38.82090838,8.97978598
38.82092883,8.91427969
38.82095053,9.05514587
38.82095401,8.87330594
38.82105559,8.97590343
38.8210734,8.97476413
38.82108893,9.00817831
38.82109339,8.95626129
38.82109608,9.00296656
38.82110073,9.07692213
38.82112697,8.9037834
38.82114299,8.92309607
38.82119067,9.02436675
38.82121047,8.97523853
38.82123042,9.0885832
38.8213389,8.90322253
38.82134187,8.99751376
38.82134716,8.87809982
38.82136738,9.05975702
38.82143409,8.9011066
38.82150661,8.90966904
38.82155175,8.91364882
38.82157281,9.07461166
38.82161183,8.84677227
38.82161821,8.92997797
38.82164411,8.97844198
38.82171476,8.8830658
38.8217226,8.98258538
38.82184535,8.95966722
38.82188966,8.97570832
38.82189383,8.92259886
38.82190354,9.0466115
38.82191091,8.90222126
38.82198703,8.9981201
38.82209113,8.92724013
38.82210985,8.85917531
38.82216965,8.963899
38.82219376,8.99713542
38.82221937,8.9888469
38.82222477,9.02312634
38.82224648,8.87498019
38.82224674,8.9797708
38.82225841,8.92136516
38.82227383,9.05046888
38.82229334,8.89627061
38.82230227,8.86217948
38.82232166,9.05761605
38.82234425,9.03075599
38.82235242,8.9199554
38.82235574,8.9255947
38.8223853,9.01766893
38.82239498,8.95563712
38.82241137,8.91460593
38.82242096,8.98291107
38.82243683,9.0647348
38.82244976,8.87257635
38.82246096,8.95251706
38.8224867,8.99896701
38.82249639,8.88889408
38.82259816,9.01933494
38.82265696,8.99600367
38.82272096,8.93251314
38.82272541,9.03063709
38.82272545,8.92861492
38.8227449,9.02881935
38.82280995,8.9565588
38.82281972,9.05246167
38.82283238,9.00923171
38.82283349,8.98039924
38.82289069,9.02267991
38.82289631,8.98252191
38.82290366,8.89295422
38.82296278,8.92868251
38.82298627,9.06202479
38.8230165,9.04571842
38.82304765,8.90953563
38.82306156,8.91773695
38.82310541,8.86147369
38.82310629,8.99170154
38.82316511,8.93447406
38.82318316,9.03784497
38.82318546,9.05696053
38.82323344,9.03633753
38.82326186,9.0573619
38.82331222,8.90983585
38.82332854,8.88445748
38.8233604,9.05728891
38.82336736,8.83798901
38.82342933,8.99533742
38.82347696,8.84279634
38.82352696,8.92704349
38.82352812,9.07799091
38.82355179,8.85397376
38.82362673,8.90467577
38.8236494,9.04384454
38.82366304,8.87493732
38.82368354,8.98225958
38.8237246,9.07413412
38.82373721,9.05894604
38.82377913,9.05174791
38.82378901,8.99305178
38.82381302,8.90077007
38.82381435,8.88850282
38.82382838,9.02768862
38.82387138,9.05992523
38.82392121,9.03722158
38.82392703,8.94114071
38.82393516,8.9726646
38.82393845,8.91442818
38.8240161,9.04514163
38.8240504,8.95894881
38.82410555,9.00785334
38.82412129,9.02782848
38.82415586,8.89619721
38.82416691,9.05151751
38.82418264,8.87013683
38.82423206,9.02229761
38.82426891,8.96655275
38.82428823,8.96940637
38.82436843,8.84053813
38.82441501,9.08449284
38.82443175,8.92765348
38.82447519,9.01269906
38.82458948,9.00711639
38.82461504,9.0892694
38.82462412,9.04604089
38.82465105,9.00091988
38.82468209,9.03411839
38.82468905,8.98927569
38.82471195,9.03868607
38.82471807,8.85920687
38.82474641,9.0515996
38.82475666,8.96864475
38.8247779,8.97256263
38.82479312,8.9509164
38.82483166,8.86079051
38.82484255,8.89538063
38.82490106,8.96902607
38.82490202,9.03859589
38.82493993,8.94244499
38.82497952,8.84444672
38.82499942,9.007951
38.82501585,9.01864733
38.82507999,8.9155585
38.82512338,8.8683424
38.82512358,8.90554086
38.82517217,8.86890974
38.82520206,9.00897368
38.82520772,8.87137651
38.82521616,8.92731472
38.82522362,8.96023297
38.82522758,8.86108883
38.825266,8.94009448
38.8252873,8.92998101
38.82533311,9.01762174
38.82538813,9.01237865
38.82538877,8.96045913
38.82542124,9.05347791
38.82543461,9.04570981
38.82544842,9.06138324
38.82555354,8.90829407
38.82559307,9.07196258
38.82559852,8.94544638
38.82562292,8.97176753
38.82566019,8.88215842
38.82567154,9.0828446
38.82568202,9.02899087
38.82568836,8.97738065
38.82570731,8.88487363
38.82572133,8.90474919
38.82573787,8.85399974
38.82578636,9.07278589
38.82579746,8.86354998
38.82580064,9.03975773
38.82582595,8.87385075
38.82583149,8.9508857
38.82583976,9.02683328
38.82584018,9.03999503
38.82591618,9.01868749
38.82594085,8.9898558
38.8260582,9.07097037
38.82610128,8.83962577
38.82611017,9.08754828
38.82613733,8.90125748
38.82613754,8.91239327
38.82621581,8.97687467
38.82624396,8.95544489
38.82626829,9.05729998
38.8263021,8.89572862
38.82631423,8.88974849
38.82631659,9.01926988
38.82636718,8.8905785
